,x,y,z
3197,388,124,0
3198,392,124,0
3199,396,124,0
3200,0,128,0
3201,4,128,0
3202,8,128,0
3203,12,128,0
3204,16,128,0
3205,20,128,0
3206,24,128,0
3207,28,128,0
3208,32,128,0
3209,36,128,0
3210,40,128,0
3211,44,128,0
3212,48,128,0
3213,52,128,0
3214,56,128,0
3215,60,128,222.5
3216,64,128,0
3217,68,128,0
3218,72,128,0
3219,76,128,0
3220,80,128,0
3221,84,128,0
3222,88,128,0
3223,92,128,0
3224,96,128,0
3225,100,128,0
3226,104,128,0
3227,108,128,0
3228,112,128,0
3229,116,128,0
3230,120,128,0
3231,124,128,0
3232,128,128,0
3233,132,128,0
3234,136,128,0
3235,140,128,0
3236,144,128,0
3237,148,128,0
3238,152,128,0
3239,156,128,0
3240,160,128,0
3241,164,128,0
3242,168,128,0
3243,172,128,0
3244,176,128,0
3245,180,128,0
3246,184,128,0
3247,188,128,0
3248,192,128,0
3249,196,128,0
3250,200,128,0
3251,204,128,0
3252,208,128,0
3253,212,128,0
3254,216,128,0
3255,220,128,0
3256,224,128,0
3257,228,128,0
3258,232,128,0
3259,236,128,0
3260,240,128,0
3261,244,128,0
3262,248,128,0
3263,252,128,0
3264,256,128,0
3265,260,128,0
3266,264,128,10.0
3267,268,128,0
3268,272,128,0
3269,276,128,0
3270,280,128,0
3271,284,128,0
3272,288,128,0
3273,292,128,0
3274,296,128,0
3275,300,128,0
3276,304,128,0
3277,308,128,0
3278,312,128,0
3279,316,128,0
3280,320,128,0
3281,324,128,0
3282,328,128,0
3283,332,128,0
3284,336,128,0
3285,340,128,0
3286,344,128,0
3287,348,128,0
3288,352,128,0
3289,356,128,0
3290,360,128,0
3291,364,128,0
3292,368,128,0
3293,372,128,0
3294,376,128,0
3295,380,128,0
3296,384,128,0
3297,388,128,0
3298,392,128,0
3299,396,128,0
3300,0,132,0
3301,4,132,0
3302,8,132,0
3303,12,132,0
3304,16,132,0
3305,20,132,0
3306,24,132,0
3307,28,132,0
3308,32,132,0
3309,36,132,0
3310,40,132,0
3311,44,132,0
3312,48,132,0
3313,52,132,222.5
3314,56,132,0
3315,60,132,0
3316,64,132,0
3317,68,132,0
3318,72,132,0
3319,76,132,0
3320,80,132,0
3321,84,132,0
3322,88,132,0
3323,92,132,0
3324,96,132,0
3325,100,132,0
3326,104,132,0
3327,108,132,10.0
3328,112,132,0
3329,116,132,0
3330,120,132,0
3331,124,132,0
3332,128,132,0
3333,132,132,0
3334,136,132,0
3335,140,132,0
3336,144,132,0
3337,148,132,0
3338,152,132,0
3339,156,132,10.0
3340,160,132,0
3341,164,132,0
3342,168,132,0
3343,172,132,0
3344,176,132,0
3345,180,132,0
3346,184,132,0
3347,188,132,0
3348,192,132,0
3349,196,132,0
3350,200,132,0
3351,204,132,0
3352,208,132,0
3353,212,132,0
3354,216,132,0
3355,220,132,0
3356,224,132,0
3357,228,132,0
3358,232,132,0
3359,236,132,0
3360,240,132,0
3361,244,132,0
3362,248,132,0
3363,252,132,0
3364,256,132,0
3365,260,132,0
3366,264,132,0
3367,268,132,0
3368,272,132,0
3369,276,132,0
3370,280,132,0
3371,284,132,0
3372,288,132,0
3373,292,132,0
3374,296,132,0
3375,300,132,0
3376,304,132,0
3377,308,132,10.0
3378,312,132,0
3379,316,132,0
3380,320,132,0
3381,324,132,0
3382,328,132,0
3383,332,132,0
3384,336,132,0
3385,340,132,0
3386,344,132,0
3387,348,132,0
3388,352,132,0
3389,356,132,0
3390,360,132,0
3391,364,132,0
3392,368,132,0
3393,372,132,0
3394,376,132,0
3395,380,132,0
3396,384,132,0
3397,388,132,0
3398,392,132,0
3399,396,132,0
3400,0,136,0
3401,4,136,0
3402,8,136,0
3403,12,136,0
3404,16,136,0
3405,20,136,0
3406,24,136,0
3407,28,136,0
3408,32,136,0
3409,36,136,0
3410,40,136,0
3411,44,136,222.5
3412,48,136,0
3413,52,136,0
3414,56,136,0
3415,60,136,0
3416,64,136,0
3417,68,136,0
3418,72,136,0
3419,76,136,0
3420,80,136,0
3421,84,136,0
3422,88,136,0
3423,92,136,0
3424,96,136,0
3425,100,136,10.0
3426,104,136,0
3427,108,136,0
3428,112,136,0
3429,116,136,0
3430,120,136,0
3431,124,136,0
3432,128,136,0
3433,132,136,0
3434,136,136,0
3435,140,136,0
3436,144,136,0
3437,148,136,0
3438,152,136,0
3439,156,136,0
3440,160,136,0
3441,164,136,0
3442,168,136,0
3443,172,136,0
3444,176,136,0
3445,180,136,0
3446,184,136,0
3447,188,136,0
3448,192,136,0
3449,196,136,0
3450,200,136,10.0
3451,204,136,0
3452,208,136,0
3453,212,136,0
3454,216,136,0
3455,220,136,0
3456,224,136,0
3457,228,136,0
3458,232,136,0
3459,236,136,0
3460,240,136,0
3461,244,136,0
3462,248,136,0
3463,252,136,10.0
3464,256,136,0
3465,260,136,0
3466,264,136,0
3467,268,136,0
3468,272,136,0
3469,276,136,0
3470,280,136,0
3471,284,136,0
3472,288,136,0
3473,292,136,0
3474,296,136,0
3475,300,136,0
3476,304,136,0
3477,308,136,0
3478,312,136,0
3479,316,136,0
3480,320,136,0
3481,324,136,0
3482,328,136,0
3483,332,136,0
3484,336,136,0
3485,340,136,0
3486,344,136,0
3487,348,136,0
3488,352,136,0
3489,356,136,0
3490,360,136,0
3491,364,136,0
3492,368,136,0
3493,372,136,0
3494,376,136,0
3495,380,136,0
3496,384,136,0
3497,388,136,0
3498,392,136,0
3499,396,136,0
3500,0,140,0
3501,4,140,0
3502,8,140,0
3503,12,140,0
3504,16,140,0
3505,20,140,0
3506,24,140,0
3507,28,140,0
3508,32,140,0
3509,36,140,0
3510,40,140,0
3511,44,140,0
3512,48,140,0
3513,52,140,0
3514,56,140,0
3515,60,140,0
3516,64,140,0
3517,68,140,0
3518,72,140,0
3519,76,140,0
3520,80,140,0
3521,84,140,0
3522,88,140,222.5
3523,92,140,0
3524,96,140,0
3525,100,140,0
3526,104,140,0
3527,108,140,0
3528,112,140,0
3529,116,140,0
3530,120,140,0
3531,124,140,0
3532,128,140,0
3533,132,140,0
3534,136,140,0
3535,140,140,0
3536,144,140,0
3537,148,140,0
3538,152,140,0
3539,156,140,0
3540,160,140,0
3541,164,140,0
3542,168,140,0
3543,172,140,0
3544,176,140,0
3545,180,140,0
3546,184,140,0
3547,188,140,0
3548,192,140,10.0
3549,196,140,0
3550,200,140,0
3551,204,140,0
3552,208,140,0
3553,212,140,0
3554,216,140,0
3555,220,140,0
3556,224,140,0
3557,228,140,0
3558,232,140,0
3559,236,140,0
3560,240,140,0
3561,244,140,0
3562,248,140,0
3563,252,140,0
3564,256,140,0
3565,260,140,0
3566,264,140,0
3567,268,140,0
3568,272,140,0
3569,276,140,0
3570,280,140,0
3571,284,140,0
3572,288,140,0
3573,292,140,0
3574,296,140,0
3575,300,140,0
3576,304,140,0
3577,308,140,0
3578,312,140,0
3579,316,140,0
3580,320,140,0
3581,324,140,0
3582,328,140,0
3583,332,140,0
3584,336,140,0
3585,340,140,0
3586,344,140,0
3587,348,140,0
3588,352,140,0
3589,356,140,0
3590,360,140,0
3591,364,140,0
3592,368,140,0
3593,372,140,0
3594,376,140,0
3595,380,140,0
3596,384,140,0
3597,388,140,0
3598,392,140,0
3599,396,140,0
3600,0,144,0
3601,4,144,0
3602,8,144,0
3603,12,144,0
3604,16,144,0
3605,20,144,0
3606,24,144,0
3607,28,144,0
3608,32,144,0
3609,36,144,222.5
3610,40,144,0
3611,44,144,0
3612,48,144,0
3613,52,144,0
3614,56,144,0
3615,60,144,0
3616,64,144,0
3617,68,144,0
3618,72,144,0
3619,76,144,0
3620,80,144,222.5
3621,84,144,0
3622,88,144,0
3623,92,144,0
3624,96,144,0
3625,100,144,0
3626,104,144,0
3627,108,144,0
3628,112,144,0
3629,116,144,0
3630,120,144,0
3631,124,144,0
3632,128,144,0
3633,132,144,0
3634,136,144,222.5
3635,140,144,0
3636,144,144,0
3637,148,144,0
3638,152,144,0
3639,156,144,0
3640,160,144,0
3641,164,144,0
3642,168,144,0
3643,172,144,0
3644,176,144,0
3645,180,144,0
3646,184,144,0
3647,188,144,0
3648,192,144,0
3649,196,144,0
3650,200,144,0
3651,204,144,0
3652,208,144,0
3653,212,144,0
3654,216,144,0
3655,220,144,0
3656,224,144,0
3657,228,144,0
3658,232,144,0
3659,236,144,0
3660,240,144,0
3661,244,144,0
3662,248,144,0
3663,252,144,0
3664,256,144,0
3665,260,144,0
3666,264,144,0
3667,268,144,0
3668,272,144,0
3669,276,144,0
3670,280,144,0
3671,284,144,0
3672,288,144,0
3673,292,144,0
3674,296,144,0
3675,300,144,0
3676,304,144,0
3677,308,144,0
3678,312,144,0
3679,316,144,0
3680,320,144,0
3681,324,144,0
3682,328,144,0
3683,332,144,0
3684,336,144,0
3685,340,144,0
3686,344,144,0
3687,348,144,0
3688,352,144,0
3689,356,144,0
3690,360,144,0
3691,364,144,0
3692,368,144,0
3693,372,144,0
3694,376,144,0
3695,380,144,0
3696,384,144,0
3697,388,144,0
3698,392,144,0
3699,396,144,0
3700,0,148,0
3701,4,148,0
3702,8,148,0
3703,12,148,0
3704,16,148,0
3705,20,148,0
3706,24,148,0
3707,28,148,210.0
3708,32,148,0
3709,36,148,0
3710,40,148,0
3711,44,148,0
3712,48,148,0
3713,52,148,0
3714,56,148,0
3715,60,148,0
3716,64,148,0
3717,68,148,0
3718,72,148,0
3719,76,148,0
3720,80,148,0
3721,84,148,0
3722,88,148,0
3723,92,148,0
3724,96,148,0
3725,100,148,0
3726,104,148,0
3727,108,148,0
3728,112,148,0
3729,116,148,0
3730,120,148,0
3731,124,148,0
3732,128,148,222.5
3733,132,148,0
3734,136,148,0
3735,140,148,0
3736,144,148,0
3737,148,148,0
3738,152,148,0
3739,156,148,0
3740,160,148,0
3741,164,148,0
3742,168,148,0
3743,172,148,0
3744,176,148,0
3745,180,148,0
3746,184,148,0
3747,188,148,0
3748,192,148,0
3749,196,148,0
3750,200,148,0
3751,204,148,0
3752,208,148,0
3753,212,148,0
3754,216,148,0
3755,220,148,0
3756,224,148,0
3757,228,148,0
3758,232,148,0
3759,236,148,0
3760,240,148,0
3761,244,148,0
3762,248,148,0
3763,252,148,0
3764,256,148,0
3765,260,148,0
3766,264,148,0
3767,268,148,0
3768,272,148,0
3769,276,148,0
3770,280,148,0
3771,284,148,0
3772,288,148,0
3773,292,148,0
3774,296,148,0
3775,300,148,0
3776,304,148,0
3777,308,148,0
3778,312,148,0
3779,316,148,0
3780,320,148,0
3781,324,148,0
3782,328,148,0
3783,332,148,0
3784,336,148,0
3785,340,148,0
3786,344,148,0
3787,348,148,0
3788,352,148,0
3789,356,148,0
3790,360,148,0
3791,364,148,0
3792,368,148,0
3793,372,148,0
3794,376,148,0
3795,380,148,0
3796,384,148,0
3797,388,148,0
3798,392,148,0
3799,396,148,0
3800,0,152,0
3801,4,152,0
3802,8,152,0
3803,12,152,0
3804,16,152,210.0
3805,20,152,0
3806,24,152,0
3807,28,152,0
3808,32,152,0
3809,36,152,0
3810,40,152,0
3811,44,152,0
3812,48,152,0
3813,52,152,0
3814,56,152,0
3815,60,152,0
3816,64,152,0
3817,68,152,0
3818,72,152,210.0
3819,76,152,0
3820,80,152,0
3821,84,152,0
3822,88,152,0
3823,92,152,0
3824,96,152,0
3825,100,152,0
3826,104,152,0
3827,108,152,0
3828,112,152,0
3829,116,152,0
3830,120,152,210.0
3831,124,152,0
3832,128,152,0
3833,132,152,0
3834,136,152,0
3835,140,152,0
3836,144,152,0
3837,148,152,0
3838,152,152,0
3839,156,152,0
3840,160,152,0
3841,164,152,0
3842,168,152,0
3843,172,152,0
3844,176,152,10.0
3845,180,152,0
3846,184,152,0
3847,188,152,0
3848,192,152,0
3849,196,152,0
3850,200,152,0
3851,204,152,0
3852,208,152,0
3853,212,152,0
3854,216,152,0
3855,220,152,0
3856,224,152,0
3857,228,152,0
3858,232,152,0
3859,236,152,0
3860,240,152,0
3861,244,152,0
3862,248,152,0
3863,252,152,0
3864,256,152,0
3865,260,152,0
3866,264,152,0
3867,268,152,0
3868,272,152,0
3869,276,152,0
3870,280,152,0
3871,284,152,0
3872,288,152,0
3873,292,152,0
3874,296,152,0
3875,300,152,0
3876,304,152,0
3877,308,152,0
3878,312,152,0
3879,316,152,0
3880,320,152,0
3881,324,152,0
3882,328,152,0
3883,332,152,0
3884,336,152,0
3885,340,152,0
3886,344,152,0
3887,348,152,0
3888,352,152,0
3889,356,152,0
3890,360,152,0
3891,364,152,0
3892,368,152,0
3893,372,152,0
3894,376,152,0
3895,380,152,0
3896,384,152,0
3897,388,152,0
3898,392,152,0
3899,396,152,0
3900,0,156,0
3901,4,156,0
3902,8,156,0
3903,12,156,0
3904,16,156,0
3905,20,156,0
3906,24,156,0
3907,28,156,0
3908,32,156,0
3909,36,156,0
3910,40,156,0
3911,44,156,0
3912,48,156,0
3913,52,156,0
3914,56,156,0
3915,60,156,0
3916,64,156,222.5
3917,68,156,0
3918,72,156,0
3919,76,156,0
3920,80,156,0
3921,84,156,0
3922,88,156,0
3923,92,156,0
3924,96,156,0
3925,100,156,0
3926,104,156,0
3927,108,156,0
3928,112,156,0
3929,116,156,0
3930,120,156,0
3931,124,156,0
3932,128,156,0
3933,132,156,0
3934,136,156,0
3935,140,156,0
3936,144,156,0
3937,148,156,0
3938,152,156,0
3939,156,156,0
3940,160,156,0
3941,164,156,0
3942,168,156,0
3943,172,156,0
3944,176,156,0
3945,180,156,0
3946,184,156,0
3947,188,156,0
3948,192,156,0
3949,196,156,0
3950,200,156,0
3951,204,156,0
3952,208,156,0
3953,212,156,0
3954,216,156,0
3955,220,156,0
3956,224,156,0
3957,228,156,0
3958,232,156,0
3959,236,156,0
3960,240,156,0
3961,244,156,0
3962,248,156,0
3963,252,156,0
3964,256,156,0
3965,260,156,0
3966,264,156,0
3967,268,156,0
3968,272,156,0
3969,276,156,0
3970,280,156,0
3971,284,156,0
3972,288,156,0
3973,292,156,0
3974,296,156,0
3975,300,156,0
3976,304,156,0
3977,308,156,0
3978,312,156,0
3979,316,156,0
3980,320,156,0
3981,324,156,0
3982,328,156,0
3983,332,156,0
3984,336,156,0
3985,340,156,0
3986,344,156,0
3987,348,156,0
3988,352,156,0
3989,356,156,0
3990,360,156,0
3991,364,156,0
3992,368,156,0
3993,372,156,0
3994,376,156,0
3995,380,156,0
3996,384,156,0
3997,388,156,0
3998,392,156,0
3999,396,156,0
4000,0,160,0
4001,4,160,0
4002,8,160,0
4003,12,160,0
4004,16,160,0
4005,20,160,0
4006,24,160,0
4007,28,160,0
4008,32,160,0
4009,36,160,0
4010,40,160,0
4011,44,160,0
4012,48,160,0
4013,52,160,0
4014,56,160,222.5
4015,60,160,0
4016,64,160,0
4017,68,160,0
4018,72,160,0
4019,76,160,0
4020,80,160,0
4021,84,160,0
4022,88,160,0
4023,92,160,0
4024,96,160,0
4025,100,160,0
4026,104,160,0
4027,108,160,10.0
4028,112,160,0
4029,116,160,0
4030,120,160,0
4031,124,160,0
4032,128,160,0
4033,132,160,0
4034,136,160,0
4035,140,160,0
4036,144,160,0
4037,148,160,0
4038,152,160,0
4039,156,160,0
4040,160,160,0
4041,164,160,0
4042,168,160,0
4043,172,160,0
4044,176,160,0
4045,180,160,0
4046,184,160,0
4047,188,160,0
4048,192,160,0
4049,196,160,0
4050,200,160,0
4051,204,160,0
4052,208,160,0
4053,212,160,0
4054,216,160,0
4055,220,160,0
4056,224,160,0
4057,228,160,0
4058,232,160,0
4059,236,160,0
4060,240,160,0
4061,244,160,0
4062,248,160,0
4063,252,160,0
4064,256,160,0
4065,260,160,0
4066,264,160,0
4067,268,160,10.0
4068,272,160,0
4069,276,160,0
4070,280,160,0
4071,284,160,0
4072,288,160,0
4073,292,160,0
4074,296,160,0
4075,300,160,0
4076,304,160,0
4077,308,160,0
4078,312,160,0
4079,316,160,0
4080,320,160,0
4081,324,160,0
4082,328,160,0
4083,332,160,0
4084,336,160,0
4085,340,160,0
4086,344,160,0
4087,348,160,0
4088,352,160,0
4089,356,160,0
4090,360,160,0
4091,364,160,0
4092,368,160,0
4093,372,160,0
4094,376,160,0
4095,380,160,0
4096,384,160,0
4097,388,160,0
4098,392,160,0
4099,396,160,0
4100,0,164,0
4101,4,164,0
4102,8,164,0
4103,12,164,0
4104,16,164,0
4105,20,164,0
4106,24,164,0
4107,28,164,0
4108,32,164,0
4109,36,164,0
4110,40,164,0
4111,44,164,0
4112,48,164,222.5
4113,52,164,0
4114,56,164,0
4115,60,164,0
4116,64,164,0
4117,68,164,0
4118,72,164,0
4119,76,164,0
4120,80,164,0
4121,84,164,0
4122,88,164,0
4123,92,164,0
4124,96,164,0
4125,100,164,10.0
4126,104,164,0
4127,108,164,0
4128,112,164,0
4129,116,164,0
4130,120,164,0
4131,124,164,0
4132,128,164,0
4133,132,164,0
4134,136,164,0
4135,140,164,0
4136,144,164,0
4137,148,164,0
4138,152,164,0
4139,156,164,10.0
4140,160,164,0
4141,164,164,0
4142,168,164,0
4143,172,164,0
4144,176,164,0
4145,180,164,0
4146,184,164,0
4147,188,164,0
4148,192,164,0
4149,196,164,0
4150,200,164,0
4151,204,164,0
4152,208,164,0
4153,212,164,0
4154,216,164,0
4155,220,164,0
4156,224,164,0
4157,228,164,0
4158,232,164,0
4159,236,164,0
4160,240,164,0
4161,244,164,0
4162,248,164,0
4163,252,164,0
4164,256,164,10.0
4165,260,164,0
4166,264,164,0
4167,268,164,0
4168,272,164,0
4169,276,164,0
4170,280,164,0
4171,284,164,0
4172,288,164,0
4173,292,164,0
4174,296,164,0
4175,300,164,0
4176,304,164,0
4177,308,164,0
4178,312,164,220.0
4179,316,164,0
4180,320,164,0
4181,324,164,0
4182,328,164,0
4183,332,164,0
4184,336,164,0
4185,340,164,0
4186,344,164,0
4187,348,164,0
4188,352,164,0
4189,356,164,0
4190,360,164,0
4191,364,164,0
4192,368,164,0
4193,372,164,0
4194,376,164,0
4195,380,164,0
4196,384,164,0
4197,388,164,0
4198,392,164,0
4199,396,164,0
4200,0,168,0
4201,4,168,0
4202,8,168,0
4203,12,168,0
4204,16,168,0
4205,20,168,0
4206,24,168,0
4207,28,168,0
4208,32,168,0
4209,36,168,0
4210,40,168,0
4211,44,168,0
4212,48,168,0
4213,52,168,0
4214,56,168,0
4215,60,168,0
4216,64,168,0
4217,68,168,0
4218,72,168,0
4219,76,168,0
4220,80,168,0
4221,84,168,0
4222,88,168,0
4223,92,168,222.5
4224,96,168,0
4225,100,168,0
4226,104,168,0
4227,108,168,0
4228,112,168,0
4229,116,168,0
4230,120,168,0
4231,124,168,0
4232,128,168,0
4233,132,168,0
4234,136,168,0
4235,140,168,0
4236,144,168,0
4237,148,168,0
4238,152,168,0
4239,156,168,0
4240,160,168,0
4241,164,168,0
4242,168,168,0
4243,172,168,0
4244,176,168,0
4245,180,168,0
4246,184,168,0
4247,188,168,0
4248,192,168,0
4249,196,168,0
4250,200,168,222.5
4251,204,168,0
4252,208,168,0
4253,212,168,0
4254,216,168,0
4255,220,168,0
4256,224,168,0
4257,228,168,0
4258,232,168,0
4259,236,168,0
4260,240,168,0
4261,244,168,0
4262,248,168,0
4263,252,168,0
4264,256,168,0
4265,260,168,0
4266,264,168,0
4267,268,168,0
4268,272,168,0
4269,276,168,0
4270,280,168,0
4271,284,168,0
4272,288,168,0
4273,292,168,0
4274,296,168,0
4275,300,168,0
4276,304,168,0
4277,308,168,0
4278,312,168,0
4279,316,168,0
4280,320,168,0
4281,324,168,0
4282,328,168,0
4283,332,168,0
4284,336,168,0
4285,340,168,0
4286,344,168,0
4287,348,168,0
4288,352,168,0
4289,356,168,0
4290,360,168,0
4291,364,168,0
4292,368,168,0
4293,372,168,0
4294,376,168,0
4295,380,168,0
4296,384,168,0
4297,388,168,0
4298,392,168,0
4299,396,168,0
4300,0,172,0
4301,4,172,0
4302,8,172,0
4303,12,172,0
4304,16,172,0
4305,20,172,0
4306,24,172,0
4307,28,172,0
4308,32,172,0
4309,36,172,222.5
4310,40,172,0
4311,44,172,0
4312,48,172,0
4313,52,172,0
4314,56,172,0
4315,60,172,0
4316,64,172,0
4317,68,172,0
4318,72,172,0
4319,76,172,0
4320,80,172,0
4321,84,172,0
4322,88,172,0
4323,92,172,0
4324,96,172,0
4325,100,172,0
4326,104,172,0
4327,108,172,0
4328,112,172,0
4329,116,172,0
4330,120,172,0
4331,124,172,0
4332,128,172,0
4333,132,172,0
4334,136,172,0
4335,140,172,10.0
4336,144,172,0
4337,148,172,0
4338,152,172,0
4339,156,172,0
4340,160,172,0
4341,164,172,0
4342,168,172,0
4343,172,172,0
4344,176,172,0
4345,180,172,0
4346,184,172,0
4347,188,172,0
4348,192,172,0
4349,196,172,10.0
4350,200,172,0
4351,204,172,0
4352,208,172,0
4353,212,172,0
4354,216,172,0
4355,220,172,0
4356,224,172,0
4357,228,172,0
4358,232,172,0
4359,236,172,0
4360,240,172,0
4361,244,172,0
4362,248,172,0
4363,252,172,0
4364,256,172,0
4365,260,172,0
4366,264,172,0
4367,268,172,0
4368,272,172,0
4369,276,172,0
4370,280,172,0
4371,284,172,0
4372,288,172,0
4373,292,172,0
4374,296,172,0
4375,300,172,0
4376,304,172,0
4377,308,172,0
4378,312,172,0
4379,316,172,0
4380,320,172,0
4381,324,172,0
4382,328,172,0
4383,332,172,0
4384,336,172,0
4385,340,172,0
4386,344,172,0
4387,348,172,0
4388,352,172,0
4389,356,172,0
4390,360,172,0
4391,364,172,0
4392,368,172,0
4393,372,172,0
4394,376,172,0
4395,380,172,0
4396,384,172,0
4397,388,172,0
4398,392,172,0
4399,396,172,0
4400,0,176,0
4401,4,176,0
4402,8,176,0
4403,12,176,0
4404,16,176,0
4405,20,176,0
4406,24,176,0
4407,28,176,222.5
4408,32,176,0
4409,36,176,0
4410,40,176,0
4411,44,176,0
4412,48,176,0
4413,52,176,0
4414,56,176,0
4415,60,176,0
4416,64,176,0
4417,68,176,0
4418,72,176,0
4419,76,176,0
4420,80,176,0
4421,84,176,222.5
4422,88,176,0
4423,92,176,0
4424,96,176,0
4425,100,176,0
4426,104,176,0
4427,108,176,0
4428,112,176,0
4429,116,176,0
4430,120,176,0
4431,124,176,0
4432,128,176,222.5
4433,132,176,0
4434,136,176,0
4435,140,176,0
4436,144,176,0
4437,148,176,0
4438,152,176,0
4439,156,176,0
4440,160,176,0
4441,164,176,0
4442,168,176,0
4443,172,176,0
4444,176,176,0
4445,180,176,0
4446,184,176,0
4447,188,176,0
4448,192,176,0
4449,196,176,0
4450,200,176,0
4451,204,176,0
4452,208,176,0
4453,212,176,0
4454,216,176,0
4455,220,176,0
4456,224,176,0
4457,228,176,0
4458,232,176,0
4459,236,176,0
4460,240,176,0
4461,244,176,0
4462,248,176,0
4463,252,176,0
4464,256,176,0
4465,260,176,0
4466,264,176,0
4467,268,176,0
4468,272,176,0
4469,276,176,0
4470,280,176,0
4471,284,176,0
4472,288,176,0
4473,292,176,0
4474,296,176,0
4475,300,176,0
4476,304,176,0
4477,308,176,0
4478,312,176,0
4479,316,176,0
4480,320,176,0
4481,324,176,0
4482,328,176,0
4483,332,176,0
4484,336,176,0
4485,340,176,0
4486,344,176,0
4487,348,176,0
4488,352,176,0
4489,356,176,0
4490,360,176,0
4491,364,176,0
4492,368,176,0
4493,372,176,0
4494,376,176,0
4495,380,176,0
4496,384,176,0
4497,388,176,0
4498,392,176,0
4499,396,176,0
4500,0,180,0
4501,4,180,0
4502,8,180,0
4503,12,180,0
4504,16,180,0
4505,20,180,210.0
4506,24,180,0
4507,28,180,0
4508,32,180,0
4509,36,180,0
4510,40,180,0
4511,44,180,0
4512,48,180,0
4513,52,180,0
4514,56,180,0
4515,60,180,0
4516,64,180,0
4517,68,180,0
4518,72,180,0
4519,76,180,222.5
4520,80,180,0
4521,84,180,0
4522,88,180,0
4523,92,180,0
4524,96,180,0
4525,100,180,0
4526,104,180,0
4527,108,180,0
4528,112,180,0
4529,116,180,0
4530,120,180,0
4531,124,180,0
4532,128,180,0
4533,132,180,0
4534,136,180,0
4535,140,180,0
4536,144,180,0
4537,148,180,0
4538,152,180,0
4539,156,180,0
4540,160,180,0
4541,164,180,0
4542,168,180,0
4543,172,180,0
4544,176,180,10.0
4545,180,180,0
4546,184,180,0
4547,188,180,0
4548,192,180,0
4549,196,180,0
4550,200,180,0
4551,204,180,0
4552,208,180,0
4553,212,180,0
4554,216,180,0
4555,220,180,0
4556,224,180,0
4557,228,180,0
4558,232,180,0
4559,236,180,0
4560,240,180,0
4561,244,180,0
4562,248,180,0
4563,252,180,0
4564,256,180,0
4565,260,180,0
4566,264,180,0
4567,268,180,0
4568,272,180,0
4569,276,180,0
4570,280,180,0
4571,284,180,0
4572,288,180,0
4573,292,180,0
4574,296,180,0
4575,300,180,0
4576,304,180,0
4577,308,180,0
4578,312,180,0
4579,316,180,0
4580,320,180,0
4581,324,180,0
4582,328,180,0
4583,332,180,0
4584,336,180,0
4585,340,180,0
4586,344,180,0
4587,348,180,0
4588,352,180,0
4589,356,180,0
4590,360,180,0
4591,364,180,0
4592,368,180,0
4593,372,180,0
4594,376,180,0
4595,380,180,0
4596,384,180,0
4597,388,180,0
4598,392,180,0
4599,396,180,0
4600,0,184,0
4601,4,184,0
4602,8,184,0
4603,12,184,0
4604,16,184,0
4605,20,184,0
4606,24,184,0
4607,28,184,0
4608,32,184,0
4609,36,184,0
4610,40,184,0
4611,44,184,0
4612,48,184,0
4613,52,184,0
4614,56,184,0
4615,60,184,0
4616,64,184,0
4617,68,184,222.5
4618,72,184,0
4619,76,184,0
4620,80,184,0
4621,84,184,0
4622,88,184,0
4623,92,184,0
4624,96,184,0
4625,100,184,0
4626,104,184,0
4627,108,184,0
4628,112,184,0
4629,116,184,0
4630,120,184,10.0
4631,124,184,0
4632,128,184,0
4633,132,184,0
4634,136,184,0
4635,140,184,0
4636,144,184,0
4637,148,184,0
4638,152,184,0
4639,156,184,0
4640,160,184,0
4641,164,184,0
4642,168,184,0
4643,172,184,0
4644,176,184,0
4645,180,184,0
4646,184,184,0
4647,188,184,0
4648,192,184,0
4649,196,184,0
4650,200,184,0
4651,204,184,0
4652,208,184,0
4653,212,184,0
4654,216,184,0
4655,220,184,0
4656,224,184,0
4657,228,184,0
4658,232,184,0
4659,236,184,0
4660,240,184,0
4661,244,184,0
4662,248,184,0
4663,252,184,0
4664,256,184,0
4665,260,184,0
4666,264,184,0
4667,268,184,0
4668,272,184,0
4669,276,184,0
4670,280,184,0
4671,284,184,0
4672,288,184,0
4673,292,184,0
4674,296,184,0
4675,300,184,0
4676,304,184,0
4677,308,184,0
4678,312,184,0
4679,316,184,0
4680,320,184,0
4681,324,184,0
4682,328,184,0
4683,332,184,0
4684,336,184,0
4685,340,184,0
4686,344,184,0
4687,348,184,0
4688,352,184,0
4689,356,184,0
4690,360,184,0
4691,364,184,0
4692,368,184,0
4693,372,184,0
4694,376,184,0
4695,380,184,0
4696,384,184,0
4697,388,184,0
4698,392,184,0
4699,396,184,0
4700,0,188,0
4701,4,188,0
4702,8,188,0
4703,12,188,0
4704,16,188,0
4705,20,188,0
4706,24,188,0
4707,28,188,0
4708,32,188,0
4709,36,188,0
4710,40,188,0
4711,44,188,0
4712,48,188,0
4713,52,188,0
4714,56,188,222.5
4715,60,188,0
4716,64,188,0
4717,68,188,0
4718,72,188,0
4719,76,188,0
4720,80,188,0
4721,84,188,0
4722,88,188,0
4723,92,188,0
4724,96,188,0
4725,100,188,0
4726,104,188,0
4727,108,188,0
4728,112,188,10.0
4729,116,188,0
4730,120,188,0
4731,124,188,0
4732,128,188,0
4733,132,188,0
4734,136,188,0
4735,140,188,0
4736,144,188,0
4737,148,188,0
4738,152,188,0
4739,156,188,0
4740,160,188,0
